x,y,z,phi
-1.301174372306e-04,1.019827269659e-04,4.171999201050e-05,1.931716684730e+00
-2.432720124301e-05,1.705739281028e-04,1.730350553154e-04,3.551758461657e+00
-1.233202528714e-04,-1.783818311156e-04,4.319375180974e-05,2.871607493549e+00
4.423341063463e-06,1.369204877499e-04,3.990800232546e-05,2.201949824312e+01
1.429187615100e-04,-3.188422901797e-04,1.959371968469e-04,7.930716242121e-01
-1.222539520238e-04,-1.402675149390e-04,1.452969517571e-04,2.751078565529e+00
7.456346652899e-05,2.480490647293e-04,4.154938083301e-05,6.634633839598e+00
5.037620850641e-05,-3.115549688021e-04,1.937360891316e-04,1.373048731786e+00
1.503477054007e-04,8.035024492597e-05,4.316299995627e-05,1.689804006798e+00
-1.964047805737e-04,7.860545864426e-05,1.533593982715e-04,1.110334239963e+00
2.584913284628e-04,2.799041027012e-05,1.974825224345e-04,3.404645293275e-01
-5.117156750141e-05,2.521267522989e-04,1.446738212002e-04,3.409993197991e+00
-1.343310066266e-04,-1.543395012516e-04,7.813121749365e-05,2.927611582743e+00
-1.147912506209e-04,9.792569385589e-05,1.264918370137e-04,2.931099098306e+00
-1.086529843465e-05,1.117433355239e-04,8.465273108996e-05,1.075381276895e+01
-2.584079520281e-04,-3.297909609859e-04,1.855067856173e-04,2.089693445790e-01
-6.895867943316e-05,-9.231961105448e-06,6.791449744908e-05,6.127988516716e+00
2.754299078373e-06,-2.387168466374e-04,8.448550934701e-05,8.421054504159e+00
7.908492996456e-05,3.093744507068e-04,1.251549969394e-04,2.701305363898e+00
8.556729379170e-05,3.110247473243e-04,2.587961834718e-04,4.358889207040e-01
1.251445023698e-04,-1.726797423267e-04,4.345628181835e-05,1.915186548389e+00
2.576032097780e-04,-2.626793407759e-04,1.673913579317e-04,3.510237069603e-01
2.571554258529e-04,-3.572361964676e-04,2.110297495390e-04,9.647408973099e-02
7.069057251334e-05,1.306693519995e-04,6.751194410821e-05,7.256104494757e+00
-1.239086983842e-04,2.105727538737e-05,3.977454801965e-05,2.191031367966e+00
8.203266135343e-05,8.347914942765e-05,9.974378720906e-05,5.594081238313e+00
1.469150159956e-04,-1.180928525964e-04,1.773378285934e-04,1.667726682735e+00
-1.499209863763e-04,-1.406541135854e-04,2.193034330474e-04,1.121435763019e+00
-4.387734382888e-06,-7.774271065389e-05,2.593289362858e-04,1.060614250694e+00
-2.550340020640e-04,-3.566540604213e-04,1.363714762301e-04,2.416164060083e-01
-1.162823399613e-04,3.573106989402e-04,2.573583692382e-04,1.939781615676e-01
-1.298827674481e-04,1.624498403113e-05,2.581881503939e-04,6.885443669182e-01
1.962058775346e-04,2.592354969661e-04,1.868615010470e-04,8.444057626573e-01
-5.039407594903e-05,-3.197035053231e-04,1.987307322522e-04,1.190328269765e+00
2.050889492003e-05,-2.968548795315e-04,9.229960576626e-05,5.116993035261e+00
1.505138483307e-04,4.836875457689e-05,2.577772766935e-04,6.226708534298e-01
5.738944048425e-06,-1.647315152710e-05,1.245934453076e-04,6.629812713018e+00
-2.810327342173e-05,8.789184493050e-05,2.119280838764e-04,2.393872834711e+00
-2.003065416434e-04,1.161721109205e-04,4.107542005525e-05,6.087351010245e-01
-1.150648140517e-04,1.872776964785e-04,2.575804576535e-04,6.726480820695e-01
-2.566043407607e-04,-4.113269119062e-05,7.796059356726e-05,3.574961286786e-01
4.039251350724e-05,2.498205231787e-05,3.614914577513e-05,1.439980442794e+01
1.930356770463e-04,3.193485053612e-04,1.431323412634e-04,9.806669165076e-01
-6.444888480414e-05,3.576462388442e-04,2.576205685066e-04,2.396118401264e-01
8.041157747450e-05,2.185529508246e-04,1.617193657220e-04,2.969048631784e+00
8.918747195139e-05,-2.321907824350e-04,2.584922123710e-04,6.532728654007e-01
-2.137946838060e-04,-1.518415933361e-05,1.285233312353e-04,9.590896110904e-01
-6.266654972971e-06,-2.669831621620e-04,1.909968725478e-04,2.121354820597e+00
7.396054916507e-06,1.721799720771e-05,2.580699118833e-04,1.122816477682e+00
-1.444427713117e-04,-2.388700502918e-04,8.680835487340e-05,2.904520767684e+00
9.770654025082e-05,3.589672913526e-04,8.175785845011e-05,2.054560566225e+00
-6.857731062517e-05,-8.096892687243e-05,4.552485820835e-05,6.120023969089e+00
2.504119171334e-04,4.163171719672e-05,4.175710524208e-05,2.966833965866e-01
-2.078829184624e-04,3.580612680411e-04,2.072120199913e-04,2.176290188527e-01
1.721292531509e-04,-3.122916634983e-04,9.819276298937e-05,2.076313478423e+00
5.818938529616e-05,-1.794332301725e-04,8.905839092448e-05,5.554368797665e+00
5.457493030228e-05,-2.290890867115e-04,1.698879589615e-04,2.769368912910e+00
-2.294692609107e-04,-1.182532024490e-04,2.573556481771e-04,2.700571889646e-01
-2.603980646142e-04,1.483830254131e-04,1.643806234982e-04,3.604935036906e-01
2.096049969567e-07,-1.524564779328e-04,2.599260890767e-04,9.663341035074e-01
6.737040646989e-06,2.106570997083e-04,1.551649854428e-04,4.155634393177e+00
-6.235910767466e-05,5.414610998333e-05,1.723388251098e-04,3.324572322767e+00
-1.563339137411e-04,-3.034105817020e-04,2.585050491174e-04,3.156365715399e-01
2.569164646060e-04,6.668935767916e-05,2.249424373820e-04,2.734397848559e-01
1.101067638479e-04,2.421522051485e-04,1.212053685321e-04,3.148633692569e+00
-3.101951884881e-05,-3.179242994311e-04,1.249564114625e-04,2.933775680751e+00
-1.285134045137e-04,8.297456806952e-05,2.221044839060e-04,1.257518356985e+00
-1.224808559999e-04,-3.573727691799e-04,4.065831310913e-05,2.898286065467e+00
-1.276191257887e-05,1.193010929860e-04,1.301812310925e-04,6.161482692465e+00
2.054730468000e-04,3.570735571592e-04,4.243021996806e-05,2.337470773681e+00
2.402203317632e-04,3.146439388861e-04,1.898666191738e-04,3.339621080079e-01
-6.750437438852e-05,-2.636539408692e-04,1.979223805590e-04,1.777814196047e+00
1.699456889850e-04,-2.402961225285e-04,1.502466490966e-04,1.414434398299e+00
-1.044488567102e-05,6.103355519444e-05,3.989250665925e-05,2.144857925263e+01
-1.006456859169e-04,1.878129263428e-04,1.841278076771e-04,2.095522928851e+00
2.487714888333e-04,-3.071554623107e-04,9.524447556706e-05,6.960323773745e-01
-9.324702472870e-06,3.098644207037e-04,2.592448714120e-04,4.969653461499e-01
-2.588235015313e-04,3.278524158264e-04,1.168016292739e-04,3.876533936183e-01
1.511857712445e-04,-2.158246768301e-04,2.572800134134e-04,4.866847859592e-01
-5.104147391093e-05,-4.148481478739e-05,8.190564145951e-05,7.666589595505e+00
1.497203424930e-04,-6.241435031252e-05,2.023236541541e-04,1.365195685988e+00
-2.140549279835e-04,5.583800249606e-07,4.115515434156e-05,5.161626275129e-01
-2.591635123997e-04,1.285788519689e-04,2.077484085159e-04,2.814981298699e-01
6.537542259177e-05,-2.011623472509e-04,5.257859024547e-05,4.489030205847e+00
-1.280895932167e-05,9.284518678227e-05,1.641408538313e-04,4.295759602857e+00
4.661524903146e-05,6.239096632129e-05,2.576716034970e-04,1.076796576868e+00
2.352732005213e-04,3.134122329419e-04,2.591545478250e-04,1.238780567176e-01
-8.830298421580e-05,-9.544320310757e-05,1.356751888605e-04,3.966196387519e+00
-3.776446155406e-05,-8.935222827173e-05,2.120996630708e-04,2.344267806212e+00
-9.224872306180e-05,-1.171229504184e-04,1.898977603181e-04,2.399958949296e+00
-2.189661159553e-04,-5.954823082627e-05,9.272807973485e-05,8.542706545817e-01
2.374860082833e-05,4.392073558232e-05,1.191574191748e-04,7.110415449093e+00
-1.117293043412e-04,1.176507881542e-04,2.066226708950e-04,1.677314313414e+00
-2.057595387392e-04,-2.734418960389e-04,1.794002458036e-04,7.652523595261e-01
2.004971536640e-04,-1.326239231133e-04,1.726908391287e-04,9.533671598510e-01
-3.645909987492e-05,2.199893588864e-04,2.052371713688e-04,2.073743261123e+00
-1.050738751407e-04,2.580072424026e-04,2.006010393222e-04,1.424569469310e+00
-2.602659753466e-04,-5.629995057285e-07,8.600707426773e-05,3.391403271616e-01
-7.072777001019e-05,2.586956885833e-04,1.037610978244e-04,4.334092932025e+00
-1.111049572827e-04,2.834218201692e-04,1.637463407484e-04,1.799238022128e+00
2.825990273132e-05,2.922617252525e-04,7.336229264034e-05,6.263100301630e+00
1.165576262515e-04,1.228567179040e-04,8.736603645141e-05,3.851635640750e+00
1.697065744600e-04,-2.513251884583e-04,2.049205652868e-04,8.585531830254e-01
-6.759939865139e-05,2.116774538590e-04,4.890818675399e-05,6.295887995789e+00
-2.305335651493e-04,-1.743453863170e-04,4.235084596142e-05,4.956057212946e-01
1.341805809728e-04,8.053168738876e-05,1.655840494541e-04,2.252545380297e+00
8.795570983237e-05,-3.129239300288e-04,2.323817551645e-04,6.915250204979e-01
3.468869859694e-05,-6.683968807270e-05,2.082463648116e-04,2.495527021232e+00
1.613167988739e-04,1.016375183137e-05,3.997139051738e-05,1.302220027184e+00
-2.125416621856e-04,-2.750273803014e-04,1.166315736242e-04,1.190960249985e+00
1.645250905677e-04,-3.278270491671e-05,3.856637528163e-05,1.167431950780e+00
-1.026572307763e-04,1.334967312668e-04,5.071618554430e-05,3.709173335450e+00
1.435477574110e-04,-9.756079034942e-05,2.595280344493e-04,5.791285950663e-01
2.082337117786e-04,9.918928655933e-05,1.144202720606e-04,1.114047922847e+00
-6.551784543499e-05,7.541581198075e-05,9.291453671503e-05,5.195067190361e+00
-1.580531207240e-04,-1.559282396166e-04,1.573973059715e-04,1.790548444792e+00
1.242962870372e-04,-3.101595263369e-05,1.788990358677e-04,2.129337285862e+00
-1.612780754914e-04,3.196030476086e-04,1.963210206530e-04,7.095042161963e-01
-2.156680945638e-04,-3.136005809829e-04,2.582874966109e-04,1.582679222405e-01
-1.404151434617e-04,-3.592070560714e-04,1.515623071893e-04,7.468355347698e-01
2.560777189128e-04,3.015092857322e-04,4.455496981645e-05,4.810793031514e-01
1.063554964244e-04,4.243051580160e-05,2.062049556968e-04,1.926214206044e+00
8.672653949385e-05,-1.402173546115e-05,4.127320208100e-05,5.496938873966e+00
2.233267987247e-04,-9.825601233913e-05,1.991115879398e-04,5.955667851190e-01
1.340857251444e-04,-3.601537749721e-04,2.012591145002e-04,4.178820165522e-01
1.607589280648e-04,1.871818245996e-04,1.826814539467e-04,1.452465795873e+00
-4.154347892880e-05,-1.565527817652e-04,2.607039060257e-04,9.022810648193e-01
-7.567294797224e-05,2.730238341040e-04,2.295597510776e-04,1.037313689368e+00
6.635156336302e-05,-3.342427845012e-05,7.576306240214e-05,7.303664387691e+00
-1.427527237445e-05,-2.632692079788e-04,3.806753668463e-05,1.182429221709e+01
-1.128985344153e-04,-3.288950448850e-04,2.590903829020e-04,3.148054069039e-01
-8.788609290800e-06,2.316216662016e-04,8.139013774362e-05,8.550598178582e+00
2.575674585572e-04,-1.184851422328e-04,3.946037342866e-05,2.043293591350e-01
-4.621561219820e-05,1.141415401940e-04,3.468386259767e-05,5.354429404387e+00
2.106886490973e-04,-3.596649600930e-04,2.284694852636e-04,1.611889135071e-01
5.052149573534e-05,1.559997144782e-05,1.760273389998e-04,3.595995531728e+00
2.307637350297e-04,6.441791724886e-05,2.587984001386e-04,2.515724980480e-01
4.974880855949e-05,3.607195529316e-04,1.322280861645e-04,1.289732009546e+00
1.304642025060e-04,1.397840828880e-05,1.423486024895e-04,2.641168464141e+00
1.581644555267e-04,-3.451746032608e-04,4.049041693896e-05,3.865063126578e+00
-5.258163415588e-05,-3.113138325457e-04,2.585150655893e-04,4.767114870615e-01
2.571211741529e-04,2.565579421448e-04,2.574901909320e-04,1.313686482216e-01
1.010080562185e-04,7.264279163146e-05,4.097557328864e-05,4.250300790741e+00
-3.997741475367e-05,7.943496152336e-05,3.415112236326e-05,-2.331295253346e+00
1.020612029107e-04,-3.600016272920e-04,1.507332091904e-04,9.087622149846e-01
-2.001872545680e-04,-1.555148995245e-04,2.604871471606e-04,3.575571819748e-01
-1.473993734533e-04,2.099338431189e-04,1.131196162968e-04,2.315719169387e+00
2.235043805786e-04,2.902346344951e-04,1.460923687218e-04,7.720198370477e-01
3.727764628250e-05,3.134421864027e-04,4.005471741682e-05,6.740964585109e+00
-4.222305494790e-05,-5.148029322234e-05,1.529663312894e-04,4.485043370674e+00
2.041570611700e-04,4.958977017485e-05,1.520932522848e-04,1.109338442632e+00
-2.068859241732e-04,2.597802709427e-04,3.870619044458e-05,2.407564275956e+00
-2.581017708394e-04,2.392263054406e-04,2.579711227961e-04,1.215346213486e-01
3.155828801900e-06,1.448927029445e-04,1.878729548330e-04,3.223245753032e+00
-6.558837736832e-05,-3.103639979177e-04,3.740524821812e-05,7.098164568518e+00
-2.603756745678e-04,-2.522431541966e-04,2.598187335604e-04,1.063894310121e-01
3.000000000000e-05,3.613884588024e-04,2.155551202433e-04,5.060862028722e-01
-1.654702165468e-04,-7.299772865131e-05,2.625725773876e-04,4.737354479394e-01
-1.512500000000e-04,-2.569452982161e-04,3.629005206246e-05,3.363817846434e+00
-2.671419911012e-05,-9.058775454416e-05,1.110289841354e-04,7.396837074634e+00
-2.594029995556e-04,5.977501328864e-05,2.311355596627e-04,2.158071417772e-01
2.153782036388e-04,-1.583256717594e-04,1.008493996596e-04,8.998114604801e-01
1.428582168844e-04,1.871803997132e-04,2.590825094482e-04,5.773437069138e-01
-1.315978681385e-04,3.012457712555e-04,2.598846637822e-04,3.525167076547e-01
-1.373149181237e-04,7.694194229414e-05,1.519324617067e-04,2.107939352489e+00
-8.248561477272e-06,2.783586052667e-05,2.171010444521e-04,2.350113758977e+00
7.810698072618e-05,-2.765953838248e-04,3.689916937530e-05,7.495871796387e+00
-2.610805964197e-04,-2.553281211785e-04,1.714204729934e-04,3.382467197991e-01
1.158039307902e-04,1.956329563295e-04,7.275949118599e-05,3.618479818222e+00
2.804934819090e-06,-1.051388046685e-04,1.422831112380e-04,5.338356140993e+00
1.231738381972e-06,1.890953271789e-04,2.589962006897e-04,9.429107979134e-01
-5.511729906779e-05,4.731778103767e-07,3.201612786466e-05,6.291336476049e+00
2.681142439824e-05,3.587704488329e-04,9.368442453988e-05,2.087549704208e+00
-6.180063490266e-05,-2.654427562164e-04,1.332286931488e-04,3.595414576829e+00
-3.260759014666e-05,2.980519576082e-05,8.777033000038e-05,8.481209325363e+00
1.862008569057e-04,-2.145103848256e-04,3.780882659386e-05,8.370837525213e-01
1.310910542711e-04,-4.559637047514e-05,2.589047412255e-04,6.779994016126e-01
-2.580616374347e-04,3.589417272175e-04,3.980841524208e-05,3.011822919475e-01
-2.613315214655e-04,-2.132009232041e-05,1.569267197744e-04,3.633237079309e-01
2.006388622112e-04,2.525911867856e-04,7.837229812920e-05,1.737434408677e+00
6.527665004965e-05,2.504305633289e-04,9.137269892124e-05,5.547686024675e+00
2.056350364731e-04,3.601071682225e-04,2.170409264009e-04,1.896542970383e-01
-1.022044029495e-04,7.995791964958e-06,1.774614494328e-04,2.484392573262e+00
1.652049057972e-04,-1.396747891257e-04,2.114019149768e-04,9.932371702981e-01
-1.377104957634e-04,-3.103190954906e-04,3.906891221175e-05,5.679854394593e+00
-1.575508013805e-04,3.611296743780e-04,2.611488929950e-04,1.217565582420e-01
8.594235701919e-05,4.990890148236e-05,2.604678298315e-04,8.705330995573e-01
1.449883533436e-05,-3.195161138286e-04,1.539469665088e-04,2.122202064498e+00
-6.417976516699e-05,1.402577325034e-04,1.629070341746e-04,3.433182253950e+00
1.239528711259e-04,-2.796427791234e-04,2.162416138443e-04,9.382081335504e-01
-1.320384764731e-04,1.618610487256e-04,1.455060347024e-04,2.271889642679e+00
2.173471856477e-04,2.123713774505e-04,2.589869937073e-04,2.689071276774e-01
-2.612447485778e-04,3.608247087213e-04,1.419616326350e-04,1.669871106598e-01
2.091844790385e-04,-3.582810782557e-04,9.827039430064e-05,7.642963841130e-01
2.587555180186e-04,-3.596541119627e-04,2.599132216063e-04,4.082704958357e-02
-2.586397300078e-04,-1.121375581895e-04,4.142071117257e-05,2.363823977147e-01
-1.902208816153e-04,1.171139965956e-04,1.609489996025e-04,1.153579052010e+00
-2.432447784864e-04,1.436644060105e-04,4.058116931833e-05,3.134905077484e-01
3.154842103715e-05,3.156262565346e-04,1.061254105057e-04,3.524658119008e+00
1.117710637091e-04,-2.728688153691e-04,1.569666007501e-04,1.977558911259e+00
-8.937402379275e-06,-3.617434750599e-04,5.391007993331e-05,2.849160167486e+00
1.532324550229e-04,1.620824855813e-05,2.200426295577e-04,1.139090385407e+00
-6.940844781168e-05,-1.383615249344e-04,2.147362082743e-04,1.987695843682e+00
6.608755882667e-05,-1.066552665672e-05,1.103921278754e-04,5.814298992482e+00
-2.599780443871e-04,2.101716894019e-04,1.310228074143e-04,4.305738755907e-01
2.094791121801e-05,-1.624059023171e-04,7.984480352025e-05,8.995675796882e+00
-1.150221375273e-04,2.845374040783e-05,2.037087902781e-04,1.758730373594e+00
-1.676632572726e-04,3.589523947686e-04,2.171131471642e-04,2.886347624789e-01
5.229856818153e-05,1.740825528566e-04,1.748117578590e-04,3.296106592069e+00
-4.776990704589e-05,2.688904578505e-04,7.175318121311e-05,6.392505352222e+00
-2.599994507828e-04,-3.022015447723e-04,8.656797358852e-05,5.429251173389e-01
-1.447889290430e-04,-1.140761130115e-04,1.000225526335e-04,2.507755623279e+00
1.471221462729e-04,-1.014482406212e-04,3.924739245137e-05,1.354760316113e+00
2.581304352934e-04,3.594249613029e-04,2.596627891718e-04,4.580028962057e-02
-2.164978306428e-04,1.661053162770e-04,1.731106565830e-04,7.811898270897e-01
-1.260141303431e-05,1.665240119881e-04,3.267867779302e-05,2.378330956796e+01
2.163593152340e-04,5.718520848869e-05,9.811135793831e-05,9.544141960825e-01
1.019358405655e-04,1.359133169821e-04,2.012767903594e-04,2.012606157748e+00
2.045329166800e-04,-8.331252419430e-05,2.616569164760e-04,2.944952548755e-01
-5.465541092659e-05,3.597557547505e-04,1.382650186055e-04,1.200692696395e+00
1.751521710140e-04,1.819823130490e-05,1.829598613067e-04,1.325097509127e+00
2.078112650882e-04,1.106732551943e-04,1.940850711752e-04,8.289506953689e-01
1.342162716927e-04,1.728849392842e-04,1.358367378821e-04,2.507356137177e+00
-2.073618835949e-04,-1.716448605929e-04,1.707742023365e-04,9.410699723942e-01
-1.626844607414e-04,3.057294293321e-04,1.344607080212e-04,1.501169626086e+00
-1.518778998610e-04,-8.468676303255e-05,3.911142833840e-05,1.439586385448e+00
-2.576954121831e-04,-1.961769533019e-05,2.601544923185e-04,1.450331202141e-01
2.053075499194e-04,1.752443094032e-04,1.656589735392e-04,1.007717302466e+00
-2.088751163600e-05,-1.644144995724e-04,2.217584988872e-04,1.959840122396e+00
-1.247476564162e-04,-1.376332499517e-04,3.885834401100e-05,2.419621600929e+00
-2.118614111256e-04,2.037019151772e-04,1.541642572714e-04,9.224373088939e-01
3.453584002673e-05,-6.601516055457e-05,2.599259851826e-04,1.015001263500e+00
-1.208735066706e-04,3.178673344649e-04,1.903074279668e-04,9.823624179367e-01
-1.502721275916e-04,2.617336457110e-04,2.625643628407e-04,3.774877177339e-01
-7.752878413526e-05,-7.933649633550e-05,8.437205936982e-05,5.682262099762e+00
-3.296002902626e-05,2.518832571967e-04,1.807159505921e-04,2.465721512265e+00
-1.193250803838e-04,3.726443535966e-05,8.552009113388e-05,3.035147091638e+00
-2.225871315404e-04,-1.398139627537e-04,2.102981621034e-04,5.771241409043e-01
-1.283227888845e-05,3.598247627139e-04,2.144199456225e-04,5.240018438696e-01
-2.310576086922e-04,3.605233679768e-04,2.607702045562e-04,6.034947604465e-02
-2.606109261931e-04,6.747752925333e-05,6.408573007230e-05,2.813057363076e-01
2.076687840678e-04,3.606302417344e-04,8.357185921456e-05,8.513376274092e-01
-3.591295031877e-06,1.041371659693e-05,3.704786981833e-05,2.697843387766e+01
2.607030595204e-04,-1.569311512891e-04,1.563005009287e-04,3.616610400319e-01
-1.207301200921e-04,-3.054896397958e-04,2.258902281055e-04,7.260662506763e-01
5.202960512077e-05,2.000394543619e-04,7.358841607826e-05,8.172892550316e+00
1.563622660388e-04,1.522032450524e-04,2.136622161018e-04,1.144076557863e+00
-1.149219168600e-04,-6.672879846213e-05,8.387434621291e-05,3.494438554271e+00
4.101177393456e-05,-1.663133945645e-04,1.521592677295e-04,4.039997757970e+00
-2.603522351112e-04,-3.597985145290e-04,2.581421064773e-04,4.484205644560e-02
-1.616610743649e-04,1.265351989101e-04,3.903892234807e-05,1.095599376031e+00
2.607783060130e-04,-2.184028265365e-04,1.604392601066e-04,3.499517469324e-01
-2.082817783911e-04,-2.075331511165e-04,1.289822448554e-04,1.138976893714e+00
1.136027846625e-04,-1.716458660463e-04,8.850114053445e-05,2.971050203407e+00
-2.655246505033e-05,-3.065716282003e-05,2.625081879587e-04,9.687441795708e-01
-2.753730943479e-05,3.035549474116e-04,1.308263080235e-04,3.049712566848e+00
-1.707063150646e-04,-2.052463162505e-04,2.173470536350e-04,8.972675479205e-01
2.576848219811e-04,-5.580871739269e-05,2.614067934816e-04,1.390342255976e-01
1.838104449409e-04,1.182071752539e-04,2.262952123623e-04,7.783256921305e-01
-1.755732296500e-04,2.216480365431e-04,8.707948317224e-05,1.858512950261e+00
4.581130061491e-05,2.284928608887e-04,3.195204856645e-05,8.646689698565e+00
3.700093416809e-05,-3.620716904835e-04,1.319273346297e-04,1.332718268743e+00
1.366942108010e-04,-2.843495528461e-04,3.859237289653e-05,6.942469491534e+00
-1.877950478230e-04,1.925662992499e-04,3.858891041978e-05,9.208637616447e-01
1.521260728542e-04,3.597525536194e-04,2.021557548930e-04,4.083396708864e-01
-4.177645794960e-05,-2.448390674178e-04,3.219095563896e-05,4.969620092221e+00
-6.553292367477e-05,4.156183339670e-05,2.563501742197e-04,1.008069493010e+00
-1.106763298393e-04,1.590665769128e-04,8.067985161239e-05,3.561593302702e+00
-2.324884866481e-04,1.209769845400e-04,2.602463450449e-04,2.193508915927e-01
9.619504228846e-05,-5.351929304982e-05,1.510968492954e-04,3.255174647428e+00
2.029481342306e-04,-1.842446872261e-04,2.195052530524e-04,5.909900352117e-01
-1.577568715986e-04,2.349152075205e-04,1.971526268547e-04,1.105938742566e+00
-9.303804170437e-05,-4.447660969157e-06,3.799412606578e-05,3.904190579438e+00
2.625573503430e-04,1.052223023137e-04,1.747448459134e-04,3.468758881463e-01
-3.863569777482e-05,-1.359882272531e-04,8.859721899948e-05,9.339767187484e+00
4.293192307025e-05,-6.918667542040e-05,9.977554310559e-05,7.300028685004e+00
2.604566664456e-04,-1.078569823013e-04,2.153543219712e-04,2.523760564735e-01
-1.396486495821e-05,3.630274957098e-04,1.519907731571e-04,1.027120674697e+00
1.634829158801e-04,-4.724205792909e-05,1.627268271348e-04,1.636978598439e+00
1.422531748221e-04,3.619189063475e-04,2.619487519378e-04,1.371671119534e-01
1.312773437457e-04,-2.404251111135e-04,8.191683163170e-05,2.752580354733e+00
-5.516461571809e-05,-2.682612592596e-04,7.914601392715e-05,5.896516902243e+00
2.191839354125e-04,3.342459738664e-04,1.123622997137e-04,8.385497328476e-01
1.086601142949e-05,-3.227832811652e-04,2.281381800391e-04,8.124717687473e-01
3.183078253899e-05,8.223672165815e-05,2.192493881275e-04,2.219626167325e+00
1.649948539651e-04,3.629734428501e-04,1.505938721559e-04,6.064320490187e-01
2.049290921880e-04,3.581979064098e-04,1.446396920172e-04,4.786333431558e-01
-5.313907761599e-05,-2.265336449530e-04,1.029215490859e-04,6.148089498629e+00
-2.150946636692e-04,-1.039791018799e-04,1.359605196256e-04,9.686892097888e-01
-2.617604283461e-04,2.592789300330e-04,9.591307809861e-05,5.058392765748e-01
2.728225407456e-05,6.559871535245e-05,7.416760137114e-05,1.021978228703e+01
-9.930938449161e-05,3.621116277070e-04,8.133189416008e-05,1.822254097942e+00
-1.783211316931e-04,3.121139997515e-05,2.165401778827e-04,8.843008514281e-01
2.025261785079e-04,9.660559331558e-05,2.605088802954e-04,3.586194042025e-01
-5.244482226116e-05,-3.611459556428e-04,2.609678379793e-04,2.103744866717e-01
1.387297170677e-04,-3.626858343551e-04,2.588520829638e-04,1.448462628180e-01
2.616162295589e-04,8.340013899470e-05,1.394646643935e-04,4.058937582573e-01
8.814793114675e-06,-3.614147227906e-04,9.106546711912e-05,1.995524993093e+00
-1.575132546950e-05,-6.972143235440e-05,1.786362646272e-04,3.664755644158e+00
-2.078642514680e-04,-2.400495731156e-04,2.617643321869e-04,2.638672110576e-01
3.038939073200e-05,-2.139585701980e-04,1.163392423884e-04,5.514782627633e+00
-3.617445643120e-05,-3.620793479940e-04,1.332726778795e-04,1.292907985097e+00
2.143201852515e-04,-1.064710481919e-04,1.310367904454e-04,9.315249725178e-01
-1.123653230006e-04,3.606335692836e-04,1.460650901773e-04,8.654898784241e-01
-2.935293593446e-05,-5.671777957961e-05,3.211117510344e-05,1.110818999112e+01
2.605668344394e-04,3.611797022084e-04,3.911316628114e-05,2.437227857322e-01
-1.111569589196e-04,-1.092763274517e-04,2.234344311388e-04,1.427867363115e+00
-1.930811416008e-04,3.631054351425e-04,8.238579564061e-05,1.055716425352e+00
2.620797435621e-04,-2.095868092471e-04,2.624134768611e-04,1.025476402314e-01
-1.590275568828e-04,3.607895468151e-04,1.448561960283e-04,6.837757707563e-01
-1.440901200061e-04,-1.494957287009e-04,2.620735001161e-04,5.252823326290e-01
9.944582342733e-05,-2.992810514888e-04,8.206142808854e-05,4.061382280891e+00
1.819904181158e-05,1.764834643090e-04,1.240102872543e-04,6.336992059726e+00
-5.404954654217e-05,1.549651979613e-05,2.167847137792e-04,2.110972948842e+00
-1.998393434082e-04,3.161687988283e-04,1.228560672176e-04,1.071533128433e+00
-2.613097121369e-04,-1.082085276564e-04,8.130935547418e-05,3.463907087472e-01
-1.154930668802e-04,-3.611121289774e-04,2.220065352677e-04,3.604037104078e-01
-2.172118068765e-04,2.253439842328e-05,8.821039895727e-05,8.263678691269e-01
-2.635292575063e-04,5.585384664755e-05,1.227298608708e-04,3.524140260042e-01
-5.709056658682e-05,-2.187922995667e-04,2.603950717872e-04,7.745125790652e-01
-1.583201648782e-04,1.251676986417e-04,1.049916680893e-04,1.939120616769e+00
1.888502491423e-04,-1.610331034887e-04,1.403222833797e-04,1.238703515649e+00
2.146623523764e-04,-3.590623749642e-04,1.498319020430e-04,3.822609461487e-01
4.681584635547e-05,-1.599129662766e-05,2.615818195911e-04,9.676459612332e-01
-1.425536598226e-04,3.190772326664e-04,3.879620735642e-05,5.492629319006e+00
2.848082029991e-06,-3.624365154118e-04,1.633538652873e-04,9.317148386836e-01
7.114887461937e-05,3.618057382206e-04,2.616949356618e-04,1.880889579852e-01
-2.628309105738e-04,1.196390136842e-04,8.905712770197e-05,3.426675002550e-01
7.432348922102e-05,-1.240488471248e-04,6.939821039198e-05,5.099098711567e+00
2.326871044585e-04,1.335501518102e-04,1.187828904787e-04,7.780683600440e-01
4.035604063455e-05,-2.090814468836e-04,2.180653259976e-04,1.745564480647e+00
3.659281398463e-05,-2.143184076272e-04,3.502616447734e-05,2.884648557564e+00
2.603722392184e-04,2.686198304161e-04,9.642383100016e-05,5.185032918871e-01
-1.602318383276e-04,1.095297527210e-05,3.616575600476e-05,1.092061334976e+00
4.022392431988e-05,-2.685132042249e-04,3.551973988579e-05,1.227101504755e+01
-7.481383499747e-05,-3.629095210537e-04,4.073254910850e-05,2.358898410172e+00
2.077802690485e-04,2.641977162275e-04,3.807554792222e-05,2.413863690342e+00
-3.547004253878e-05,-3.135936789046e-04,8.372276403679e-05,4.630448927342e+00
1.378322592135e-04,2.553106088646e-04,9.548576584755e-05,2.960737746317e+00
-2.172532855401e-04,-2.552876471123e-05,2.052481844149e-04,6.424354579994e-01
2.601644235396e-04,-1.637850904449e-04,2.602081891598e-04,1.217029338278e-01
